Course	Room	Teacher	Time	Students
007370	TAYF	0826964	13	0987347 1021867 1041140 1065732 1067502 1082907 1084187 1102354 1122784 1129708 1143723 1150720 1163278 3064977 3073066 3073138 3076930 3077809 3086698 3088651 3090362 3091295 3102832 3104386 3106131 3160012 3162611 3162924 
006059	PK264	0031384	8	0987600 1000355 1005059 1005082 1006438 1009729 1018936 1036027 1036225 1056722 1068526 1077482 1081917 
001551	PK300	0031756	6	0987937 0988620 1065654 1087782 1099178 1143723 1160885 3070344 3077064 
011294	DAL100A	0135660	240	0987937 1025569 1055078 1058421 1067726 1079993 1092999 1102030 1137955 1170071 1170479 
001248	DAL100A	0135660	126	0988263 0999733 1011104 1018817 1025508 1025569 1055078 1057261 1077417 1079993 1170479 3082398 
004011	GOB	0215359	11	0988263 0992801 1067862 1157688 1163897 1170001 3073525 3076211 3077471 3079369 3085909 3089892 3092580 3093818 3105958 3110744 3112294 3128777 3129360 3130435 3160150 3160366 3162924 3179084 3185451 3193198 3200015 3218962 3220980 3224891 
004666	TH104	0775640	6	0988603 1001613 1055441 1056600 1058421 1077003 1078655 1086867 1101406 1111549 1117320 1141220 1150965 3071094 3072910 3077336 3093770 3106561 3112960 3199412 
006865	PK128	0031335	238	0988603 1057535 1100129 1160885 
006867	PK337	0750235	239	0988603 1013197 1024283 1057535 1078655 1100129 1160885 3071151 3074023 
003516	DAL100A	0031477	241	0988826 1029566 1035148 1039943 1056857 1058180 1090933 1096113 1143228 3069337 3069991 
004804	EHIII	0348369	242	0988826 1065781 1169382 3076489 3085909 3089298 3178456 3218974 
006518	EHSEM	0777265	5	0988990 1021017 1049299 1055590 1059677 1067251 1067297 1067460 1087116 1093044 1095596 1104669 1136830 1150758 1169360 3073384 3087449 3091573 3092294 3099448 3099729 3100897 3222819 
006530	PK278	0031399	240	0988990 0992801 1169109 3092880 3102322 3162926 3199632 3218971 3220365 3222819 
009303	PK328	0029475	242	0988990 1001806 1004324 1020727 1056320 1064270 1076274 1076923 1079384 1142309 1169257 3076618 3198211 
003554	PK128	0599596	240	0991213 
