Course	Room	Teacher	Time	Students
006029	PK338	0213446	60	3768197 3817507 3821958 3850568 3903896 3914754 3914820 3817962 3904645 3930034 3901254 3930678 3819269 3821197 3930296 3930168 3695345 3816486 3691834 3722926 3821588 3833424 3905871 3578392 3790857 3905460 3914739 4086223 4086236 4086237 4086425 3887326 3901577 3922542 3928826 3973885 3994733 3994843 4002113 4003485 4010147 4011555 4037708 4091877 4091936 4092290 4092670 4092769 4093293 4093970 4093989 4095046 4095047 4095234 4170471 3917445 3974846 3819196 4093446 
009386	DAL1	0031388	32	3768588 3822778 3608602 4086348 3559872 
015849	EHLEC	3554810	32	3759024 3781152 3691983 3619323 3902614 3914906 3668956 3700270 3910711 4175312 3910718 
011076	BYC127	0826964	5	3788743 3796148 3797168 3805981 3818762 3798513 3905868 3910567 3910600 3797659 
008784	TAYSEM	0031572	32	3788990 3820397 3807883 3818675 3820961 4086330 
012303	TH118	0576472	63	3691981 3788990 3852520 3839352 3846234 3822886 3910602 3788983 
001156	GOB	0493725	63	3789529 3929635 3929572 3930197 4000483 4075429 4090844 
003001	TAYD	3473854	53	3692849 3789806 3819177 3819230 3930034 3694738 3930301 3694289 3851913 3914354 3823271 3666161 3910563 3671929 3909951 3910479 
003412	DAL212A	0058557	9	3692514 3796732 3816203 3816722 3901254 3819353 3929237 3635012 3913862 3823473 3881597 3888348 3922542 3953819 3960504 3999899 4000812 4003839 3652339 3816997 
013718	TH102	3555417	32	3692164 3796732 3668386 3819367 3650736 3768972 3671929 
006524	BYC239	4092861	26	3797206 3931688 3830308 3929575 3816993 3914251 3929102 4086464 
014550	BYC127	1167933	15	3797564 3635008 3692786 3651412 3462565 3689329 3823438 3692187 3818771 3484374 3790863 3797748 3797877 3910525 3574483 3652177 3693433 
004274	TH110	3818521	26	3666175 3814239 3929241 3493931 3577703 3904334 3844962 3929237 3602435 3789439 3821886 3455037 3822886 3910762 4086214 4086216 4086249 3879197 4000249 4003642 4023381 4062047 3988502 4175388 3910737 4086309 4086323 
004803	TAYE	0031373	9	3816180 3829442 3911048 3823755 3708638 3904620 3797755 3910584 3910613 3910691 4086452 3929289 3931836 3984532 4001662 4026411 4041708 4076454 4093119 3888468 3910611 3989657 
005247	TH129	0806046	26	3708949 3816180 3609553 3616206 3929704 3797836 3453663 
014990	DAL300	3926311	1	3816722 3846920 3915332 3929800 3589576 3690346 3823402 3910514 3888348 3913781 3927400 3931836 3988063 3994652 4001431 4092670 3822731 
011321	DAL2	0028980	63	3815949 3816924 3655393 3816708 3817261 3692915 3902614 3797792 3797793 3910470 3797843 
015869	BYC100	0031522	1	3712913 3816924 3724014 3914354 3559172 3692187 3929102 3797862 
004014	TH104	0031578	63	3817507 3931158 3871577 3816174 3878563 3887326 3975519 4003415 4044087 4059195 4090845 3799529 3888468 3973360 
013203	TH102	3098022	9	3817637 3914754 3861339 3904645 3930102 3599536 3816756 3817427 3930260 3929776 3922150 4003534 4092823 4174206 3651348 3797808 
015421	GOB	0028980	26	3693224 3817682 3823262 3595163 3797662 3910639 3817087 
003447	TH102	0031359	60	3651750 3652396 3667677 3668366 3692164 3817981 3901484 3904411 3931158 3797192 3871577 3930237 3823151 4091767 3692536 3910578 
004021	TAYB	0854975	32	3816960 3818029 3930301 3929644 3903138 3910500 4086393 3879197 3692536 4086483 
002567	PK336	3393847	63	3820729 3848104 3848415 3858715 3930047 3847728 3691575 3820378 3792350 3910422 3906250 3860451 3690719 3820038 3910527 3910637 3910758 4012718 4086430 3910471 3910579 3797610 
015882	TH102	0247216	59	3667676 3821006 3816860 3820958 3695542 3768034 3903138 3797685 3797732 4086393 4086488 3693368 3790825 3910724 4086313 
003033	TH129	0492580	1	3821044 3821588 3797638 3820971 
006504	TAYG	4092861	53	3821044 3848104 3910179 3821047 3821439 3904334 3905871 3914371 3903986 3970633 4000367 4001588 4001881 4043549 4091072 4093186 4093748 4094832 4095876 3822731 4175452 
002456	PK259	3839983	1	3694481 3821048 3930137 3792406 3597215 3818805 
008773	TAYG	4168989	59	3821048 3904965 3930070 3823262 3687862 3768972 3826470 3928966 3905885 4040430 4091718 4092159 3928589 
002394	ROSTUD	0020988	60	3821162 3929800 3930137 3820756 3768025 3818805 3756293 3797829 3797856 3910691 3910636 
