Course	Room	Teacher	Time	Students
007395	DAL212A	3455512	38	3121847 3217450 3233965 3239803 3244115 3307130 3311499 3311902 3314270 3316273 3318430 3328955 3337673 3337851 3341358 3343615 3389574 3405393 3411018 3411258 3438669 
006042	DAL212A	0207327	19	3122279 3199633 3223457 3224211 3225245 3227217 3230522 3300040 3311527 3337912 3359188 3364991 3381480 3411646 3413598 3414467 3416658 3423676 3431080 
006044	TH102	0031526	26	3122279 3246608 3323210 3324271 3334029 3338564 3339989 3369591 3404179 3412100 3413598 3414467 3416354 3418106 3423676 3431080 3459888 
006502	DVR	0031621	10	3122279 3460371 
004009	PK180	0770587	9	3122354 3227014 3227882 3229135 3339830 3412881 3416891 3417314 3418606 3425347 3429832 3432223 3437240 3438232 3440419 3450068 3453472 3456016 3456103 3456313 3457327 3457393 3458295 3458934 3459635 3460134 3460359 3461057 3462290 3462293 3462298 3462964 3462990 3463587 3463675 3464100 3464263 
004815	TAYD	3092667	54	3122354 3227669 3270468 3303699 3314339 3397771 3398117 3402556 3417166 3418058 3425219 3428844 3433251 3437978 3439528 3439624 3439701 3440508 3441838 3455151 3457932 
006023	PK349	0031526	59	3122354 3196460 3202052 3259890 3363735 3404976 3411059 3413283 3413774 3416891 3417108 3417908 3420037 3421500 3422146 3422414 3423723 3425114 3427633 3428820 3428844 3430131 3431445 3431535 3431651 3432223 3432759 3432798 3436216 3437089 3437141 3437240 3437341 3437534 3437962 3438033 3438100 3438113 3438254 3438473 3439364 3439588 3440508 3441016 3441306 3442335 3442991 3443092 3443283 3444491 3444537 3447681 3450546 3451496 3452964 3454439 3454497 3455341 3455625 3456016 3456677 3457231 3457327 3457932 3457935 3458136 3458250 3458295 3458469 3458932 3458972 3459032 3460073 3460359 3460399 3461882 3461936 3462242 3462246 3462262 3462290 3462297 3462414 3462514 3462516 3462517 3462647 3462851 3462872 3462882 3462990 3463011 3463071 3463226 3463327 3463389 3463453 3463526 3463776 3463851 3463883 3463936 3463939 3464193 
009299	DVR	3092667	48	3122354 3248623 3276264 3304568 3304946 3319863 3352904 3375410 3418058 
002173	PEMSTD	1083806	48	3122431 3250227 3267842 3289325 3337950 
011035	DAL6	3452853	49	3122431 3273028 3307130 3354445 3397992 3414278 3418606 3444491 3460371 3460867 3463524 3463587 3463593 
005739	PK328	3392421	26	3122450 3225193 3236006 3311935 3339074 3358228 3413774 
013192	PK278	0898918	48	3123570 3212095 3224924 3227217 3230522 3254633 3270468 3311527 3311583 3316273 3337851 3339156 3388921 3396312 3404828 3412670 3435248 3439558 
001559	PK10	0031756	14	3125756 3404341 
007068	TH129	0316015	54	3125756 3198918 3224132 3224179 3263732 3278685 3404473 3419570 
001844	TAYE	3312777	48	3146209 3161154 3223467 3241428 3274299 3295955 3323191 3340292 3375389 3375629 3405145 3414124 3416374 3416598 3421044 
002464	PK337	3208421	19	3146209 3241275 3248623 3309945 3316247 3324289 3329685 3366138 3374569 3398070 3405829 3415144 3432796 3435366 3458122 
008485	RCCON	0031553	38	3146209 3301223 3314281 3323539 3337334 3347767 3405144 3429733 3435922 3438652 
008488	RCCON	0031553	49	3146209 3301223 3314281 3323539 3337334 3347767 3405144 3429733 3435922 3438652 
011962	PK227	0492451	18	3146209 3351574 3393147 3413146 3413771 3437756 
008420	DAL300	0125630	49	3161154 3219586 3224211 3283602 3331179 3340797 3390220 3395937 3396837 3412549 3420025 3420837 3430196 3431155 3431939 3432077 3432344 3437781 3439564 3440175 3455981 3456994 3457979 3462414 3462514 3462956 3463011 
012338	PK300	3448653	54	3161154 3241428 
003009	TAYE	0375562	19	3195977 3314580 3319863 3324397 3329719 3357453 3412549 3417055 3417553 3417717 3425150 3426649 3435722 3437089 
013289	TH223	3475527	10	3196460 3223454 3267997 3270555 3319692 3329814 3397856 3415144 
006033	EHIII	3470402	26	3198863 3223457 3227882 3229500 3269425 3300040 3314978 3329719 3437379 
006059	CARP15	3452833	48	3198863 3259524 3314546 3323210 3338017 3338564 3339160 
013188	DAL6	1168489	59	3198863 3226945 3229135 3323367 3337234 3339989 3340003 3374470 3404204 3412874 3415407 3421604 3438550 
007026	TAYE	3198619	10	3198918 3217450 3239415 3329409 3340585 3374479 3404196 3413574 3416286 3421753 3428820 3431226 3437329 3437365 3437591 3438471 3438550 
012353	ROSTUD	0683480	49	3199633 3323535 3404341 3405151 3417172 3431080 3434539 3458451 
013337	EHIII	0530382	19	3201565 3218733 3224179 3269263 3339999 3404473 3405695 3411136 3418479 
001838	TAYD	0168763	53	3202052 3254734 3339827 3343615 3413022 3418145 3418499 3435628 3437511 3438441 3438442 3438472 3438473 3439387 3439475 3456103 3458037 3459584 3461933 3462115 3462293 3462297 3462416 3462647 
001185	TH251	0031577	10	3212089 3250131 3275705 3354445 3430142 
004065	EHII	3472829	48	3212089 3224132 3255904 3259890 3272732 3343167 3396461 3406042 3406295 
004082	BYC239	1167978	14	3212089 3256056 3256294 3259890 3276264 3314580 3319030 3319128 3337915 3338205 3397242 
004301	CARP17	1165566	54	3212266 3226486 3228510 3260251 3289325 3330300 3331222 3337912 
012299	PK100	3393042	59	3212266 3267886 3413451 3416354 3423676 3429602 3435248 3438119 3438842 3439402 3442237 3459109 3459980 3462116 3463993 
004036	RCCON	3442425	26	3212483 3340672 3351574 3401311 3406073 3411005 3426020 3436158 3436683 3456290 
